Date,Price,Open,High,Low,Vol.,Change %,RollingMean,RollingStd,ZScore,Signal,PrevSignal
2016-08-03,566.4,513.4,573.1,514.1,85.93K,10.32%,643.655,39.74263884174246,-1.943881993031061,1,1.0
2016-08-04,576.2,566.4,584.9,559.5,44.82K,1.73%,639.255,42.14695437582424,-1.4960748868764928,0,1.0
2016-08-05,574.7,576.2,580.0,565.8,27.89K,-0.27%,634.9549999999999,44.181807103685614,-1.3637966382541526,0,0.0
2016-08-06,586.5,574.7,596.7,565.3,25.38K,2.05%,630.4649999999999,44.32172183383344,-0.9919515348440004,0,0.0
2016-08-07,590.8,586.5,596.0,580.9,26.20K,0.75%,626.485,44.12040075926117,-0.808809516366633,0,0.0
2016-08-08,589.2,590.8,594.2,585.4,24.88K,-0.27%,622.39,43.5587189894276,-0.7619599650773864,0,0.0
2016-08-09,585.3,589.2,591.2,581.1,25.97K,-0.68%,618.4350000000001,43.13251643115821,-0.7682139309651763,0,0.0
2016-08-10,590.9,585.3,600.5,580.9,49.57K,0.97%,614.75,42.117161147895736,-0.5662774828590654,0,0.0
2016-08-11,587.8,590.9,599.2,585.4,39.83K,-0.52%,611.5849999999999,41.617231691742,-0.5715180715568731,0,0.0
2016-08-12,587.1,587.8,591.1,582.2,25.50K,-0.12%,608.1800000000001,40.63525303813929,-0.518761381409754,0,0.0
2016-08-13,584.6,587.1,590.1,582.8,19.30K,-0.43%,604.4449999999999,39.09301290377425,-0.5076354705340189,0,0.0
2016-08-14,569.1,584.6,585.8,559.9,33.07K,-2.66%,600.2,38.02366299251487,-0.8179117305484799,0,0.0
2016-08-15,567.0,569.1,575.0,559.3,33.77K,-0.37%,595.83,36.45678191185208,-0.790799365388513,0,0.0
2016-08-16,580.2,567.0,583.4,563.4,37.69K,2.34%,592.115,33.856465992090904,-0.3519268668733289,0,0.0
2016-08-17,572.3,580.2,581.1,568.7,32.76K,-1.35%,588.025,30.77497060582508,-0.5109671817858243,0,0.0
2016-08-18,573.4,572.3,579.5,570.8,30.39K,0.18%,583.925,26.490492336127883,-0.3973123589570256,0,0.0
2016-08-19,574.6,573.4,577.9,566.3,25.53K,0.20%,579.92,20.634962665593783,-0.2578148594797494,0,0.0
2016-08-20,582.6,574.6,583.5,572.3,23.12K,1.40%,577.955,18.14832093146641,0.2559465427981418,0,0.0
2016-08-21,580.7,582.6,585.3,577.8,14.16K,-0.33%,576.64,16.83856475943891,0.2411131861891147,0,0.0
2016-08-22,587.5,580.7,591.9,577.1,33.56K,1.17%,580.345,8.050202678058293,0.8887974981675564,0,0.0
2016-08-23,583.6,587.5,589.9,578.6,32.08K,-0.67%,581.205,7.372243463433126,0.3248671875636446,0,0.0
2016-08-24,579.7,583.6,584.5,576.8,28.06K,-0.67%,581.38,7.288245763948369,-0.2305081434424377,0,0.0
2016-08-25,578.0,579.7,580.7,570.8,32.73K,-0.29%,581.5450000000001,7.165375444669999,-0.4947403004035244,0,0.0
2016-08-26,579.4,578.0,582.7,575.8,21.17K,0.24%,581.19,7.082365052492291,-0.2527404315836805,0,0.0
2016-08-27,570.3,579.4,580.4,567.3,18.69K,-1.56%,580.165,7.101762197913413,-1.389091851441952,0,0.0
2016-08-28,575.0,570.3,576.3,569.2,12.83K,0.81%,579.455,6.856535491579631,-0.6497450506120961,0,0.0
2016-08-29,574.2,575.0,578.6,571.4,23.86K,-0.13%,578.9,6.807580913559508,-0.6904067773382401,0,0.0
2016-08-30,577.3,574.2,579.9,572.5,27.48K,0.54%,578.22,6.19775850822205,-0.1484407627014807,0,0.0
2016-08-31,573.9,577.3,578.3,571.7,24.93K,-0.60%,577.525,5.835722568342327,-0.6211741489674181,0,0.0
2016-09-01,572.0,573.9,705.0,569.4,25.87K,-0.33%,576.77,5.498813269092191,-0.8674598984495923,0,0.0
2016-09-02,575.3,572.0,577.6,569.3,26.61K,0.58%,576.3050000000001,5.186163271013322,-0.1937848747680754,0,0.0
2016-09-03,598.8,575.3,605.0,572.6,35.70K,4.09%,577.79,6.962448147774538,3.0176167282072446,-1,0.0
2016-09-04,609.5,598.8,615.2,590.8,30.69K,1.79%,579.915,9.514049168407173,3.109611846262206,-1,-1.0
2016-09-05,605.8,609.5,610.6,598.8,25.29K,-0.62%,581.195,11.137914148478098,2.2091209962649936,-1,-1.0
2016-09-06,610.4,605.8,612.0,603.5,24.33K,0.77%,583.1,12.687001221719834,2.151808731070588,-1,-1.0
2016-09-07,613.2,610.4,616.5,606.2,30.03K,0.45%,585.0899999999999,14.125300183113918,1.9900462033086,-1,-1.0
2016-09-08,625.6,613.2,629.3,611.3,36.33K,2.02%,587.64,16.530558623984003,2.296353127771756,-1,-1.0
2016-09-09,623.2,625.6,627.6,617.3,28.33K,-0.39%,589.67,18.27944200461049,1.8343010684649483,-1,-1.0
2016-09-10,624.5,623.2,627.5,621.1,15.28K,0.22%,591.86,19.71556691924648,1.655544582293324,-1,-1.0
2016-09-11,605.6,624.5,630.8,592.8,36.54K,-3.03%,592.7650000000001,19.91926533732769,0.6443510733273773,0,-1.0
2016-09-12,608.0,605.6,610.6,603.0,27.95K,0.39%,593.985,20.0749981975465,0.6981320676637895,0,0.0
2016-09-13,608.6,608.0,612.0,604.9,27.52K,0.10%,595.43,20.032712720629817,0.6574246924849834,0,0.0
2016-09-14,609.5,608.6,612.2,606.4,24.24K,0.15%,597.0049999999999,19.82745239361241,0.6301868617284131,0,0.0
2016-09-15,608.1,609.5,610.7,605.1,22.69K,-0.23%,598.4399999999999,19.522467488563485,0.4948145005573212,0,0.0
2016-09-16,607.8,608.1,610.4,605.2,21.85K,-0.05%,600.315,18.448856047831143,0.4057162124629315,0,0.0
2016-09-17,607.1,607.8,609.6,604.5,15.89K,-0.12%,601.92,17.50264942350203,0.2959551936773935,0,0.0
2016-09-18,610.7,607.1,612.4,605.2,16.33K,0.60%,603.745,16.3233599160001,0.4260764962477347,0,0.0
2016-09-19,609.8,610.7,612.4,607.0,21.24K,-0.14%,605.37,15.125965823879572,0.292873860193856,0,0.0
2016-09-20,609.2,609.8,611.3,605.9,22.61K,-0.10%,607.135,13.197099960534146,0.1564737712206034,0,0.0
2016-09-21,597.2,609.2,608.8,591.7,36.86K,-1.98%,608.3950000000001,10.616743231425268,-1.0544664927812477,0,0.0
2016-09-22,595.6,597.2,599.8,592.8,22.44K,-0.26%,609.4100000000001,7.912076046672558,-1.7454331731060506,1,0.0
2016-09-23,602.9,595.6,603.7,594.1,25.92K,1.22%,609.615,7.672183179301094,-0.875239790691721,0,1.0
2016-09-24,602.6,602.9,605.9,600.5,13.47K,-0.05%,609.2700000000001,7.831118761233305,-0.8517301554688247,0,0.0
2016-09-25,601.5,602.6,604.9,598.3,13.28K,-0.18%,609.055,7.988839254327734,-0.9456943317400256,0,0.0
2016-09-26,606.5,601.5,608.5,598.2,27.51K,0.84%,608.86,8.00186820291055,-0.2949311261014773,0,0.0
2016-09-27,605.5,606.5,609.0,601.7,25.55K,-0.18%,608.475,7.967227279689265,-0.3734046859167864,0,0.0
2016-09-28,604.7,605.5,606.9,602.6,18.94K,-0.13%,607.4300000000001,6.902333701453831,-0.3955184026273609,0,0.0
2016-09-29,604.7,604.7,607.2,602.0,25.32K,0.00%,606.505,5.834784531259553,-0.3093516119283852,0,0.0
2016-09-30,608.1,604.7,608.8,602.3,23.95K,0.57%,605.6850000000001,4.053104722881851,0.5958395267622997,0,0.0
2016-10-01,613.4,608.1,615.0,607.1,16.93K,0.87%,606.075,4.404528172342958,1.6630612209487696,-1,0.0
2016-10-02,610.7,613.4,614.2,607.7,16.54K,-0.44%,606.2099999999999,4.506825233367794,0.9962667215841654,0,-1.0
2016-10-03,611.6,610.7,613.2,608.5,21.95K,0.15%,606.36,4.638556944376764,1.129661673411677,0,0.0
2016-10-04,609.0,611.6,612.7,606.5,24.99K,-0.43%,606.335,4.622060943814043,0.5765826180995469,0,0.0
2016-10-05,611.8,609.0,613.7,608.0,23.40K,0.47%,606.5200000000001,4.7681619541457145,1.107344937268568,0,0.0
2016-10-06,611.0,611.8,612.7,608.5,21.63K,-0.14%,606.6800000000001,4.866058601753528,0.8877821566808065,0,0.0
2016-10-07,616.0,611.0,619.4,609.1,32.73K,0.83%,607.1250000000001,5.294572692853497,1.676244810460186,-1,0.0
2016-10-08,617.7,616.0,619.6,614.9,13.62K,0.26%,607.475,5.75471202808843,1.7768048079716874,-1,-1.0
2016-10-09,615.8,617.7,618.3,613.0,13.43K,-0.30%,607.7750000000001,6.032008917338995,1.3304025424982413,0,-1.0
2016-10-10,617.3,615.8,618.8,612.8,25.23K,0.25%,608.1800000000001,6.393796335422098,1.4263826249007066,0,0.0
2016-10-11,640.5,617.3,642.3,615.6,55.77K,3.75%,610.345,9.19670850730468,3.278890483051488,-1,0.0
2016-10-12,636.0,640.5,642.5,632.2,26.95K,-0.70%,612.365,10.172629686406104,2.3233913676798763,-1,-1.0
2016-10-13,635.6,636.0,639.5,632.3,25.62K,-0.06%,614.0,11.152011855309372,1.9368702508791236,-1,-1.0
2016-10-14,637.9,635.6,640.5,630.7,31.42K,0.37%,615.7650000000001,12.012987489419954,1.8425891161124204,-1,-1.0
2016-10-15,637.0,637.9,641.4,635.1,12.38K,-0.14%,617.54,12.410411588234332,1.5680382444728145,-1,-1.0
2016-10-16,640.1,637.0,642.2,636.4,12.89K,0.49%,619.22,13.092730003604125,1.5947781703473771,-1,-1.0
2016-10-17,637.4,640.1,641.3,634.9,27.69K,-0.43%,620.815,13.275155861902403,1.2493261979391328,0,-1.0
2016-10-18,635.3,637.4,639.3,632.2,24.60K,-0.32%,622.345,13.082067879349465,0.9902868659204774,0,0.0
2016-10-19,629.1,635.3,637.3,624.1,35.29K,-0.99%,623.5649999999999,12.473520374225668,0.4437400055430369,0,0.0
2016-10-20,628.3,629.1,630.8,625.5,20.94K,-0.11%,624.575,11.962743700423085,0.3113834161529489,0,0.0
2016-10-21,630.5,628.3,633.3,627.6,28.09K,0.34%,625.43,11.73084552971405,0.4321939102478008,0,0.0
2016-10-22,655.5,630.5,659.9,629.7,37.10K,3.97%,627.6700000000001,12.98079958610576,2.1439357271788007,-1,0.0
2016-10-23,653.0,655.5,661.2,648.8,21.91K,-0.37%,629.74,13.570843358965956,1.713968644744,-1,-1.0
2016-10-24,650.5,653.0,654.3,645.7,33.24K,-0.39%,631.8149999999999,13.40444839752874,1.3939402387825857,0,-1.0
2016-10-25,651.0,650.5,662.5,647.7,36.74K,0.08%,633.775,13.187987955548568,1.3061128094792478,0,0.0
2016-10-26,674.7,651.0,678.4,651.4,47.67K,3.64%,636.9599999999999,14.96980821168528,2.5210743829397,-1,0.0
2016-10-27,682.3,674.7,687.9,672.3,46.56K,1.13%,640.275,17.251113617750374,2.436074617047258,-1,-1.0
2016-10-28,686.2,682.3,688.4,678.6,38.97K,0.58%,643.7,19.22071251212044,2.2111563228054014,-1,-1.0
2016-10-29,715.0,686.2,720.2,685.2,54.03K,4.18%,648.66,23.87745909077168,2.778352577123232,-1,-1.0
2016-10-30,697.3,715.0,714.9,689.5,39.33K,-2.47%,652.6600000000001,25.02096804892161,1.7841036331095843,-1,-1.0
2016-10-31,698.7,697.3,707.2,682.2,38.05K,0.20%,655.5699999999999,26.84985739450313,1.6063400027156178,-1,-1.0
2016-11-01,726.8,698.7,734.4,695.2,68.07K,4.02%,660.11,30.758719773507345,2.168165661349807,-1,-1.0
2016-11-02,733.5,726.8,735.8,718.1,39.04K,0.93%,665.0049999999999,34.24525284043249,2.0001312391868176,-1,-1.0
2016-11-03,684.9,733.5,744.4,670.4,96.41K,-6.63%,667.355,33.898214127775475,0.5175788887835232,0,-1.0
2016-11-04,702.1,684.9,706.6,681.3,48.24K,2.51%,670.61,33.95552664108698,0.927389533163546,0,0.0
2016-11-05,702.1,702.1,706.4,694.0,22.02K,0.00%,673.7099999999999,33.85350638762142,0.8386132790776716,0,0.0
2016-11-06,709.9,702.1,714.1,697.6,25.81K,1.11%,677.335,33.64178596861015,0.967992603911846,0,0.0
2016-11-07,705.4,709.9,711.7,698.3,30.74K,-0.64%,680.84,32.66949969813118,0.7517715369667833,0,0.0
2016-11-08,710.9,705.4,714.6,701.0,39.73K,0.78%,684.9300000000001,30.92490224636519,0.8397763004425451,0,0.0
2016-11-09,721.4,710.9,741.2,707.1,70.70K,1.48%,689.5849999999999,28.89214562726761,1.1011643237037383,0,0.0
2016-11-10,714.6,721.4,723.0,707.3,33.33K,-0.95%,693.7900000000001,25.794162946394103,0.8067716732366026,0,0.0
2016-11-11,715.0,714.6,719.8,711.7,25.58K,0.06%,696.765,24.54658889368653,0.7428730761319803,0,0.0
2016-11-12,704.3,715.0,717.4,701.1,27.60K,-1.50%,699.3299999999999,22.311174920107927,0.2227583270624094,0,0.0
2016-11-13,702.0,704.3,705.6,685.0,36.14K,-0.33%,701.905,19.123049608146992,0.004967826886751,0,0.0
2016-11-14,704.6,702.0,708.0,696.1,37.75K,0.37%,704.5849999999999,14.90394772852467,0.0010064447536535,0,0.0
2016-11-15,711.1,704.6,716.9,697.9,41.40K,0.93%,706.405,13.185936487503971,0.3560611720259232,0,0.0
2016-11-16,740.3,711.1,746.0,708.1,79.57K,4.10%,709.305,13.960714617505529,2.220158555575297,-1,0.0
2016-11-17,737.5,740.3,751.9,730.1,62.77K,-0.37%,711.87,14.202783270592777,1.804575871622822,-1,-1.0
2016-11-18,747.0,737.5,751.4,731.0,39.71K,1.28%,713.47,16.231519045553476,2.0657339529281646,-1,-1.0
2016-11-19,747.9,747.0,755.3,737.4,25.63K,0.12%,715.9999999999999,17.474372212196144,1.8255305319487047,-1,-1.0
2016-11-20,728.5,747.9,752.3,712.8,47.42K,-2.59%,717.49,17.18977358167694,0.6404970925117861,0,-1.0
2016-11-21,736.2,728.5,744.3,726.5,32.51K,1.05%,717.96,17.58176088420378,1.0374387480373264,0,0.0
2016-11-22,749.3,736.2,754.0,730.6,44.44K,1.79%,718.75,18.63989778602682,1.6389574852122528,-1,0.0
2016-11-23,741.1,749.3,750.9,731.3,37.87K,-1.10%,721.56,17.467636239323102,1.118640194487888,0,-1.0
2016-11-24,735.3,741.1,744.2,726.2,37.24K,-0.78%,723.22,17.094523592131583,0.7066590615932822,0,0.0
2016-11-25,740.4,735.3,741.3,729.0,28.85K,0.69%,725.135,16.745754371586845,0.9115743406520216,0,0.0
2016-11-26,734.1,740.4,741.0,725.6,22.58K,-0.84%,726.345,16.458831415953615,0.4711756141133471,0,0.0
2016-11-27,729.4,734.1,738.3,727.1,21.35K,-0.64%,727.545,15.709215364500343,0.118083555222748,0,0.0
2016-11-28,733.3,729.4,738.1,727.7,34.12K,0.53%,728.665,15.251894619145364,0.3038966709212493,0,0.0
2016-11-29,732.6,733.3,737.0,727.8,32.57K,-0.10%,729.225,15.176535732568732,0.2223827663619751,0,0.0
2016-11-30,742.5,732.6,745.4,730.6,39.28K,1.36%,730.62,15.0431519653449,0.7897281119919616,0,0.0
2016-12-01,752.6,742.5,755.5,741.1,54.03K,1.37%,732.5,15.33499609595595,1.3107274285710886,0,0.0
2016-12-02,770.9,752.6,779.0,752.3,63.22K,2.43%,735.83,16.101032984182012,2.178121120207221,-1,0.0
2016-12-03,764.2,770.9,772.3,755.8,38.45K,-0.87%,738.94,15.204860718648606,1.661310844434034,-1,-1.0
2016-12-04,766.4,764.2,769.2,758.8,19.16K,0.28%,742.03,14.098193239965008,1.728590294174496,-1,-1.0
2016-12-05,754.3,766.4,769.2,746.0,51.17K,-1.57%,744.1899999999999,12.305321912418028,0.8215957349151032,0,-1.0
2016-12-06,758.2,754.3,762.5,750.9,33.43K,0.51%,745.085,12.6535318556072,1.036469512991214,0,0.0
2016-12-07,765.6,758.2,769.0,754.3,34.87K,0.97%,746.49,13.310023923416436,1.435760003885465,0,0.0
2016-12-08,768.5,765.6,773.4,761.2,28.78K,0.38%,747.565,14.192372858977205,1.4750880778021398,0,0.0
2016-12-09,770.5,768.5,773.5,765.0,24.18K,0.26%,748.695,15.091666400257225,1.444837132076303,0,0.0
2016-12-10,774.0,770.5,777.0,769.2,18.02K,0.46%,750.97,15.314942823400262,1.5037601031596144,-1,0.0
2016-12-11,767.9,774.0,774.2,763.0,17.14K,-0.79%,752.5550000000001,15.346231322030851,0.9999197638817572,0,-1.0
2016-12-12,778.5,767.9,781.3,767.9,28.76K,1.38%,754.0150000000001,16.3747969051227,1.4952857212134338,0,0.0
2016-12-13,778.7,778.5,790.3,767.8,33.11K,0.03%,755.895,16.96189149705003,1.344484487709773,0,0.0
2016-12-14,776.5,778.7,780.8,771.0,24.78K,-0.29%,757.9549999999999,16.83034461916336,1.101878804007636,0,0.0
2016-12-15,775.2,776.5,780.3,773.1,26.22K,-0.17%,759.6949999999999,16.71842585764862,0.9274198499320214,0,0.0
2016-12-16,782.0,775.2,783.9,773.3,27.61K,0.88%,762.0899999999999,16.284151158324622,1.2226612125141008,0,0.0
2016-12-17,787.2,782.0,791.6,779.4,23.58K,0.65%,764.98,15.27490546098074,1.4546734876206149,0,0.0
2016-12-18,789.0,787.2,791.3,783.8,14.53K,0.23%,767.7650000000001,14.237359120870458,1.4914985159622505,0,0.0
2016-12-19,789.8,789.0,793.7,786.3,25.46K,0.10%,770.625,12.432380260720665,1.5423434288430011,-1,0.0
2016-12-20,799.1,789.8,800.0,787.1,34.48K,1.18%,773.455,12.131623529992588,2.113896786905623,-1,-1.0
2016-12-21,829.2,799.1,833.1,796.0,65.29K,3.77%,777.2850000000001,16.50445793047229,3.1455137889835783,-1,-1.0
2016-12-22,860.2,829.2,874.7,828.9,70.56K,3.73%,781.75,24.720490116070245,3.1734807696632776,-1,-1.0
2016-12-23,917.2,860.2,920.3,858.0,102.22K,6.63%,789.4,38.71569789061886,3.3009866013797744,-1,-1.0
2016-12-24,891.1,917.2,920.5,880.8,46.03K,-2.85%,795.635,44.43539692632182,2.148399847947577,-1,-1.0
2016-12-25,891.1,891.1,895.2,851.4,42.48K,0.00%,802.475,48.11436895564324,1.8419653405764005,-1,-1.0
2016-12-26,898.4,891.1,909.3,885.9,38.79K,0.82%,809.485,51.42362016161519,1.7290692432885142,-1,-1.0
2016-12-27,925.8,898.4,937.9,893.4,49.69K,3.05%,817.495,56.45840084801857,1.918315049190788,-1,-1.0
2016-12-28,972.2,925.8,974.5,925.5,77.29K,5.01%,827.68,64.89745433333356,2.226897826495633,-1,-1.0
2016-12-29,971.1,972.2,982.6,949.2,61.13K,-0.11%,837.71,70.82581970469417,1.883352717358797,-1,-1.0
2016-12-30,959.0,971.1,971.6,927.4,70.84K,-1.24%,846.96,74.0734656661156,1.5125524233605814,-1,-1.0
2016-12-31,963.4,959.0,965.5,942.4,27.56K,0.45%,856.735,75.96656657268267,1.4041045266662922,0,-1.0
2017-01-01,995.4,963.4,"1,001.6",956.1,41.15K,3.33%,867.5799999999999,79.60509504984246,1.6056761180923056,-1,0.0
2017-01-02,1017.0,995.4,"1,031.7",990.2,64.95K,2.17%,879.4949999999999,83.34765159448405,1.6497765368244663,-1,-1.0
2017-01-03,1033.3,"1,017.0","1,035.5","1,006.5",54.79K,1.60%,892.335,86.37143944980471,1.6320788549775482,-1,-1.0
2017-01-04,1135.4,"1,033.3","1,148.5","1,022.3",156.27K,9.88%,910.345,97.4985207715034,2.308291430671414,-1,-1.0
2017-01-05,989.3,"1,135.4","1,150.6",874.5,240.01K,-12.86%,920.7099999999998,94.0957121904674,0.7289386349631011,0,-1.0
2017-01-06,886.2,989.3,"1,027.4",852.5,194.29K,-10.43%,925.66,89.17812689101049,-0.4424851852767246,0,0.0
2017-01-07,888.9,886.2,900.9,806.7,130.66K,0.31%,930.655,83.75351351624292,-0.4985462489511232,0,0.0
2017-01-08,900.9,888.9,936.1,875.8,76.91K,1.35%,936.2099999999998,77.35986923735553,-0.4564382068907291,0,0.0
2017-01-09,899.8,900.9,910.5,870.9,62.58K,-0.12%,941.245,70.98033437805674,-0.5838941217049649,0,0.0
2017-01-10,904.4,899.8,911.3,890.1,53.71K,0.51%,945.005,66.58855184520681,-0.6097895039734633,0,0.0
2017-01-11,785.4,904.4,917.7,751.6,194.44K,-13.15%,941.265,73.35881014789895,-2.124693675998289,1,0.0
2017-01-12,810.1,785.4,828.2,739.5,120.24K,3.14%,935.91,78.90713996110745,-1.5944057795278168,1,1.0
2017-01-13,824.8,810.1,835.0,771.0,89.86K,1.82%,932.595,82.21221240436697,-1.3111798946584985,0,1.0
2017-01-14,819.6,824.8,838.9,808.3,44.21K,-0.63%,929.02,85.59652353983168,-1.2783229443784867,0,0.0
2017-01-15,821.2,819.6,826.4,808.6,24.40K,0.19%,925.16,88.73322169051816,-1.1716017746159326,0,0.0
2017-01-16,827.3,821.2,836.7,817.7,33.22K,0.75%,920.235,91.38961287862512,-1.0169098770932248,0,0.0
2017-01-17,899.7,827.3,906.4,825.0,82.21K,8.74%,916.61,90.6548335286374,-0.1865316976690292,0,0.0
2017-01-18,872.0,899.7,913.7,845.9,69.26K,-3.07%,911.655,90.22706137995884,-0.439502288930893,0,0.0
2017-01-19,895.2,872.0,905.3,870.7,58.44K,2.66%,908.465,89.59065549839045,-0.1480623166133457,0,0.0
2017-01-20,892.9,895.2,901.5,878.9,38.87K,-0.26%,904.94,88.6979285345238,-0.1357416142510436,0,0.0
2017-01-21,919.8,892.9,928.9,889.5,40.38K,3.02%,901.16,86.2161201192721,0.21620086793761,0,0.0
2017-01-22,918.8,919.8,938.4,888.6,47.93K,-0.11%,896.25,81.96317208934188,0.2751235637320124,0,0.0
2017-01-23,921.5,918.8,928.0,910.8,32.74K,0.29%,890.6599999999999,75.6971695222742,0.4074128556540724,0,0.0
2017-01-24,893.8,921.5,925.6,889.2,58.87K,-3.01%,878.5800000000002,49.23885500400033,0.3091054818143776,0,0.0
2017-01-25,894.4,893.8,905.7,883.6,37.90K,0.07%,873.835,42.05628152594068,0.4889875959983592,0,0.0
2017-01-26,915.6,894.4,919.3,893.5,33.80K,2.36%,875.3050000000001,43.014128339904914,0.9367852274392744,0,0.0
2017-01-27,918.0,915.6,922.6,907.9,30.97K,0.27%,876.76,43.9795335175438,0.9377089000625493,0,0.0
2017-01-28,918.5,918.0,921.9,912.8,14.31K,0.05%,877.6400000000001,44.65881653981157,0.9149369187509666,0,0.0
2017-01-29,914.5,918.5,922.4,912.7,11.05K,-0.43%,878.375,45.16086889052372,0.7999181788900489,0,0.0
2017-01-30,920.7,914.5,922.3,911.5,19.06K,0.68%,879.1899999999999,45.797838376933306,0.9063746559031304,0,0.0
2017-01-31,965.5,920.7,967.5,917.4,54.67K,4.86%,888.1949999999999,44.05884193474994,1.7545853818510904,-1,0.0
2017-02-01,982.4,965.5,986.6,959.8,45.22K,1.75%,896.8100000000001,44.82353587592963,1.9094879136021483,-1,-1.0
2017-02-02,1004.0,982.4,"1,009.1",973.5,50.86K,2.19%,905.77,47.50205646517578,2.067910471876376,-1,-1.0
2017-02-03,1013.0,"1,004.0","1,023.7",989.2,61.67K,0.90%,915.44,48.70712041321127,2.002992563968901,-1,-1.0
2017-02-04,1031.8,"1,013.0","1,041.0","1,000.4",39.46K,1.86%,925.97,50.00849506780883,2.1162404478779107,-1,-1.0
2017-02-05,1016.1,"1,031.8","1,033.7","1,004.0",31.06K,-1.53%,935.41,48.18905641216094,1.6744465654163982,-1,-1.0
2017-02-06,1024.7,"1,016.1","1,030.6","1,010.8",32.02K,0.84%,941.66,51.31828852214187,1.6181365823252585,-1,-1.0
2017-02-07,1049.6,"1,024.7","1,054.1","1,019.9",39.55K,2.43%,950.54,53.92939243511599,1.8368462081077936,-1,-1.0
2017-02-08,1055.5,"1,049.6","1,069.2","1,020.3",65.15K,0.56%,958.555,57.09110424759902,1.698075405575589,-1,-1.0
2017-02-09,979.0,"1,055.5","1,073.0",924.7,146.75K,-7.25%,962.86,55.09095254786643,0.2929700659282766,0,-1.0
2017-02-10,997.6,979.0,"1,005.6",947.0,62.13K,1.91%,966.75,54.63530283424046,0.564653226021217,0,0.0
2017-02-11,1008.3,997.6,"1,014.3",983.9,28.32K,1.07%,971.225,54.16446567727731,0.6844893517624668,0,0.0
2017-02-12,996.5,"1,008.3","1,007.8",992.5,14.75K,-1.17%,974.975,53.12695692989829,0.4051615459248399,0,0.0
2017-02-13,995.4,996.5,"1,007.6",975.1,32.91K,-0.12%,980.055,49.70368486816013,0.3087296251918324,0,0.0
2017-02-14,1008.3,995.4,"1,013.8",986.5,39.54K,1.30%,985.75,45.74011828856933,0.4930026603283906,0,0.0
2017-02-15,1008.2,"1,008.3","1,010.9",999.7,23.36K,-0.01%,990.38,42.861620668326005,0.4157565608145292,0,0.0
2017-02-16,1031.9,"1,008.2","1,040.3","1,007.4",38.08K,2.35%,996.075,40.22413356496708,0.8906344730120321,0,0.0
2017-02-17,1049.4,"1,031.9","1,057.4","1,025.9",45.71K,1.69%,1002.62,37.49426061341983,1.247657621050856,0,0.0
2017-02-18,1052.3,"1,049.4","1,063.2","1,044.7",25.36K,0.27%,1009.51,32.818558613585665,1.30383544578605,0,0.0
2017-02-19,1048.9,"1,052.3","1,056.5","1,037.7",17.95K,-0.32%,1015.92,26.464168426874608,1.2462133503695707,0,0.0
2017-02-20,1077.6,"1,048.9","1,081.8","1,041.0",31.01K,2.73%,1021.525,27.087205661086248,2.070165549802645,-1,0.0
2017-02-21,1119.0,"1,077.6","1,123.0","1,073.5",57.05K,3.85%,1028.355,33.22827703532798,2.727947642413933,-1,-1.0
2017-02-22,1120.5,"1,119.0","1,132.3","1,094.8",47.91K,0.13%,1034.1799999999998,38.523521181353416,2.240708983834576,-1,-1.0
2017-02-23,1171.9,"1,120.5","1,181.6","1,113.5",65.74K,4.59%,1042.125,48.91072291215016,2.6533036576272324,-1,-1.0
2017-02-24,1176.5,"1,171.9","1,211.7","1,092.4",108.17K,0.39%,1049.36,57.28784568438184,2.219318923257426,-1,-1.0
2017-02-25,1149.1,"1,176.5","1,180.0","1,116.2",45.86K,-2.33%,1056.0099999999998,60.83343869252781,1.5302439250641016,-1,-1.0
2017-02-26,1171.6,"1,149.1","1,177.5","1,130.6",30.77K,1.96%,1063.355,65.54034093192773,1.6515782258811649,-1,-1.0
2017-02-27,1188.8,"1,171.6","1,195.8","1,164.3",35.47K,1.47%,1070.315,71.15350548008786,1.6652025673303987,-1,-1.0
2017-02-28,1189.3,"1,188.8","1,208.2","1,175.8",50.58K,0.04%,1077.005,75.82404475598435,1.4809945890038698,0,-1.0
2017-03-01,1222.7,"1,189.3","1,225.0","1,154.6",51.15K,2.81%,1089.19,78.76981722247916,1.6949385527061904,-1,0.0
2017-03-02,1255.5,"1,222.7","1,287.0","1,212.0",78.49K,2.68%,1102.085,83.92780904788684,1.827940008686104,-1,-1.0
2017-03-03,1283.3,"1,255.5","1,291.3","1,250.8",67.28K,2.22%,1115.835,90.05719396144943,1.8595405056889325,-1,-1.0
2017-03-04,1264.3,"1,283.3","1,285.8","1,228.7",38.42K,-1.48%,1129.225,91.280607700129,1.4797776154574085,0,-1.0
2017-03-05,1271.2,"1,264.3","1,273.3","1,242.1",25.43K,0.55%,1143.015,90.83105355258884,1.411246429347914,0,0.0
2017-03-06,1277.0,"1,271.2","1,280.6","1,261.0",31.03K,0.46%,1156.45,89.7215546478137,1.3436013282783377,0,0.0
2017-03-07,1232.7,"1,277.0","1,280.9","1,148.7",87.72K,-3.47%,1167.675,84.06300190614922,0.7735269800690225,0,0.0
2017-03-08,1147.0,"1,232.7","1,242.0","1,136.9",97.88K,-6.95%,1173.4299999999998,77.99979149769423,-0.338847059620424,0,0.0
2017-03-09,1191.3,"1,147.0","1,207.0","1,129.3",59.86K,3.87%,1180.525,72.37493659664224,0.1488775052066817,0,0.0
